,class,RefusedBequest
386,org.jbox2d.dynamics.contacts.Velocity,0.0
387,com.badlogic.gdx.scenes.scene2d.actions.RemoveActorAction,0.0
388,com.badlogic.gdx.tests.TreeTest.Node,0.0
389,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.Anchor,0.0
390,com.badlogic.gdx.backends.iosrobovm.IOSGLES20,0.0
391,com.badlogic.gdx.Version,0.0
392,org.jbox2d.dynamics.TimeStep,0.0
393,com.badlogic.gdx.physics.bullet.softbody.btSparseSdf3.Cell,0.0
394,Type,0.0
395,com.badlogic.gdx.tests.TiledMapAssetManagerTest,0.0
396,com.badlogic.gdx.backends.lwjgl3.Lwjgl3Window.11.12,0.0
397,com.badlogic.gdx.Net.HttpMethods,0.0
398,com.badlogic.gdx.physics.bullet.collision.btGenericMemoryPool,0.0
399,com.badlogic.gdx.math.Interpolation.Swing,0.0
400,com.badlogic.gdx.tools.flame.EditorPanel,0.0
401,com.badlogic.gdx.utils.Array.ArrayIterable,0.0
402,com.badlogic.gdx.physics.bullet.linearmath.btMatrix3x3FloatData,0.0
403,com.badlogic.gdx.backends.android.AndroidFragmentApplication,0.0
404,com.badlogic.gdx.utils.compression.rangecoder.BitTreeDecoder,0.0
405,com.badlogic.gdx.tests.PolygonSpriteTest,0.0
406,com.badlogic.gdx.graphics.g3d.utils.BaseShaderProvider,0.0
407,java.nio.ByteBuffer,0.0
408,com.badlogic.gdx.utils.PropertiesUtils,0.0
409,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData,0.0
410,com.badlogic.gdx.tests.YDownTest,0.0
411,com.badlogic.gdx.backends.lwjgl.audio.Ogg,0.0
412,com.badlogic.gdx.tests.ScrollPaneTest.6,0.0
413,com.badlogic.gdx.tests.ScrollPaneTest.5,0.0
414,com.badlogic.gdx.utils.GdxNativesLoader,0.0
415,com.badlogic.gdx.tests.ScrollPaneTest.4,0.0
416,com.badlogic.gdx.utils.LongArray,0.0
417,com.badlogic.gdx.tests.ScrollPaneTest.3,0.0
418,com.badlogic.gdx.utils.SnapshotArray,0.0
419,com.badlogic.gdx.tests.ScrollPaneTest.2,0.0
420,com.badlogic.gdx.tests.ScrollPaneTest.1,0.0
421,com.badlogic.gdx.tests.TextAreaTest,0.0
422,com.badlogic.gdx.tools.particleeditor.GradientPanel,0.0
423,com.badlogic.gdx.physics.bullet.collision.btPolyhedralContactClipping,0.0
424,com.badlogic.gwtref.client.Field,0.0
425,com.badlogic.gdx.tests.g3d.MeshBuilderTest,0.0
426,com.badlogic.gdx.utils.Select,0.0
427,com.badlogic.gdx.tests.bullet.ConvexHullDistanceTest.ConvexHullDistance.DistanceInternalResultCallback,0.0
428,com.badlogic.gdx.graphics.g3d.particles.ParticleEffect,0.0
429,com.badlogic.gdx.tests.box2d.Prismatic,0.0
430,java.security.AccessControlException,0.0
431,com.badlogic.gdx.tests.bullet.OcclusionBuffer,0.0
432,com.badlogic.gdx.physics.bullet.inversedynamics.SWIGTYPE_p_vecx,0.0
433,com.badlogic.gdx.tests.SensorTest,0.0
434,com.badlogic.gdx.physics.bullet.inversedynamics.SWIGTYPE_p_vec3,0.0
435,com.badlogic.gdx.tests.ColorTest,0.0
436,com.badlogic.gdx.utils.IntFloatMap.Entries,0.0
437,com.badlogic.gdx.tests.QuadTreeFloatNearestTest,0.0
438,org.jbox2d.particle.VoronoiDiagram.1,0.0
439,com.badlogic.gdx.utils.FloatArray,0.0
440,java.nio.DoubleToByteBufferAdapter,0.0
441,com.badlogic.gdx.backends.android.AndroidLiveWallpaperService,0.0
442,com.badlogic.gdx.tests.utils.PerspectiveCamController.TransformMode,0.0
443,com.badlogic.gdx.scenes.scene2d.ui.ImageTextButton,0.0
444,com.badlogic.gdx.tests.TextInputDialogTest,0.0
445,com.badlogic.gdx.scenes.scene2d.actions.RotateByAction,0.0
446,com.badlogic.gdx.physics.bullet.collision.less_comparator,0.0
447,com.badlogic.gdx.physics.bullet.dynamics.btContactSolverInfoFloatData,0.0
448,com.badlogic.gdx.tests.ViewportTest1.1,0.0
449,com.badlogic.gdx.physics.bullet.dynamics.btSimulationIslandManagerMt.IslandCallback,0.0
450,com.badlogic.gdx.Input.TextInputListener,0.0
451,com.badlogic.gdx.backends.android.AndroidApplicationConfiguration,0.0
452,com.badlogic.gdx.tests.ContainerTest,0.0
453,com.badlogic.gdx.backends.gwt.GwtPreferences,0.0
454,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_f_p_btSoftBody_float_float__void,0.0
455,com.badlogic.gdx.physics.bullet.extras.MultiBodyTreeCreator,0.0
456,com.badlogic.gdx.backends.gwt.GwtNet,0.0
457,com.badlogic.gdx.tests.lwjgl3.AwtTestLWJGL,0.0
458,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.eSolverPresets,0.0
459,com.badlogic.gdx.graphics.g2d.Animation.PlayMode,0.0
460,com.badlogic.gdx.maps.tiled.TiledMapTileSets,0.0
461,com.badlogic.gwtref.client.Type,0.0
462,com.badlogic.gdx.physics.bullet.linearmath.LinearMathConstants,0.0
463,com.badlogic.gdx.tools.particleeditor.EffectPanel.9,0.0
464,com.badlogic.gdx.tools.particleeditor.EffectPanel.8,0.0
465,com.badlogic.gdx.tools.particleeditor.EffectPanel.7,0.0
466,com.badlogic.gdx.tests.bullet.OcclusionCuller,0.0
467,com.badlogic.gdx.graphics.glutils.GLVersion.Type,0.0
468,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.RayFromToCaster,0.0
469,com.badlogic.gdx.tools.particleeditor.EffectPanel.2,0.0
470,com.badlogic.gdx.physics.box2d.graphics.ParticleEmitterBox2D.ParticleBox2D,0.0
471,com.badlogic.gdx.tools.particleeditor.EffectPanel.1,0.0
472,com.badlogic.gdx.tools.particleeditor.EffectPanel.6,0.0
473,com.badlogic.gdx.utils.StreamUtils.OptimizedByteArrayOutputStream,0.0
474,com.badlogic.gdx.tools.particleeditor.EffectPanel.5,0.0
475,com.badlogic.gdx.tools.particleeditor.EffectPanel.4,0.0
476,com.badlogic.gdx.tools.particleeditor.EffectPanel.3,0.0
477,com.badlogic.gdx.graphics.g2d.freetype.FreeType.Stroker,0.0
478,com.badlogic.gdx.graphics.g3d.utils.ShapeCache,0.0
479,com.badlogic.gdx.graphics.TextureArrayData,0.0
480,com.badlogic.gdx.tests.g3d.shadows.system.classical.Pass2ShaderProvider,0.0
481,com.badlogic.gdx.tests.g3d.shadows.system.classical.ClassicalShadowSystem,0.0
482,com.badlogic.gdx.tests.lwjgl3.Lwjgl3TestStarter,0.0
483,com.badlogic.gdx.tests.g3d.AnisotropyTest,0.0
484,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.Tetra,1.0
485,com.badlogic.gdx.utils.ObjectLongMap.Values,0.0
486,com.badlogic.gdx.physics.bullet.collision.btDispatcherInfo.DispatchFunc,0.0
487,com.badlogic.gdx.backends.iosrobovm.DefaultIOSInput.NSObjectWrapper,0.0
488,com.badlogic.gdx.physics.bullet.collision.btVoronoiSimplexSolver,0.0
489,com.badlogic.gdx.physics.bullet.linearmath.btConvexHullComputer.Edge,0.0
490,com.badlogic.gdx.setup.GdxSetupUI.SetupCheckBox,0.0
491,com.badlogic.gdx.graphics.TextureData.TextureDataType,0.0
492,com.badlogic.gdx.backends.iosrobovm.custom.UIAcceleration,0.0
493,com.badlogic.gdx.physics.bullet.linearmath.btPoolAllocator,0.0
494,com.badlogic.gdx.backends.gwt.widgets.TextInputDialogBox,0.0
495,com.badlogic.gdx.physics.bullet.dynamics.btAngularLimit,0.0
496,com.badlogic.gdx.utils.QuadTreeFloat.1,0.0
497,com.badlogic.gdx.tests.lwjgl3.MultiWindowTest,0.0
498,com.badlogic.gdx.backends.lwjgl3.Lwjgl3Window,0.0
499,java.nio.IntArrayBuffer,0.0
500,com.badlogic.gdx.graphics.g3d.Attribute,0.0
501,org.jbox2d.particle.ParticleSystem.JoinParticleGroupsCallback,0.0
502,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBodyDoubleData_p_t,0.0
503,com.badlogic.gdx.physics.bullet.collision.btDbvtProxy,0.0
504,com.badlogic.gdx.tests.PngTest,0.0
505,com.badlogic.gdx.math.Affine2,0.0
506,com.badlogic.gdx.graphics.Pixmap,0.0
507,org.jbox2d.dynamics.ContactManager,0.0
508,com.badlogic.gdx.tests.conformance.DisplayModeTest,0.0
509,com.badlogic.gdx.math.GridPoint2,0.0
510,com.badlogic.gdx.math.GridPoint3,0.0
511,com.badlogic.gdx.backends.android.DefaultAndroidInput.3.6.7,0.0
512,com.badlogic.gdx.scenes.scene2d.ui.Dialog.4.5,0.0
513,java.io.StringReader,0.0
514,com.badlogic.gdx.backends.gwt.GwtApplication.1,0.0
515,com.badlogic.gdx.graphics.g3d.attributes.BlendingAttribute,0.0
516,com.badlogic.gdx.backends.gwt.GwtApplication.2,0.0
517,com.badlogic.gdx.utils.MixedPutRemoveTest,0.0
518,com.badlogic.gdx.backends.android.AndroidSound,0.0
519,com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraintType,0.0
520,com.badlogic.gdx.tests.AbstractTestWrapper.1,0.0
521,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyDynamicsWorld,0.0
522,com.badlogic.gdx.tests.AbstractTestWrapper.3,0.0
523,com.badlogic.gdx.tests.AbstractTestWrapper.2,0.0
524,com.badlogic.gdx.backends.lwjgl.LwjglAWTInput.3.4,0.0
525,com.badlogic.gdx.backends.android.AndroidLiveWallpaperService.AndroidWallpaperEngine.1,0.0
526,java.lang.SecurityException,0.0
527,com.badlogic.gdx.backends.android.AndroidLiveWallpaperService.AndroidWallpaperEngine.2,0.0
528,com.badlogic.gdx.backends.android.AndroidLiveWallpaperService.AndroidWallpaperEngine.3,0.0
529,com.badlogic.gdx.backends.lwjgl.LwjglAWTInput.3.5,0.0
530,com.badlogic.gdx.backends.lwjgl.LwjglAWTInput.3.6,0.0
531,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.Joint,0.0
532,com.badlogic.gdx.physics.bullet.collision.btCompoundCollisionAlgorithm.SwappedCreateFunc,0.0
533,com.badlogic.gdx.assets.loaders.ModelLoader,1.0
534,com.badlogic.gdx.graphics.g3d.utils.shapebuilders.ConeShapeBuilder,0.0
535,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBody_p_t,0.0
536,com.badlogic.gdx.tools.flame.BillboardBatchPanel.BlendFunction,0.0
537,com.badlogic.gdx.graphics.g3d.utils.AnimationDescTest,0.0
538,java.nio.DoubleArrayBuffer,0.0
539,com.badlogic.gdx.physics.bullet.collision.btTriangleRaycastCallback.EFlags,0.0
540,com.badlogic.gdx.scenes.scene2d.ui.TextField.TextFieldFilter,0.0
541,com.badlogic.gdx.physics.bullet.softbody.btSoftRigidDynamicsWorld,0.0
542,com.badlogic.gdx.graphics.g2d.PixmapPacker.GuillotineStrategy.Node,0.0
543,com.badlogic.gdx.backends.gwt.GwtApplication.3,0.0
544,com.badlogic.gdx.graphics.g3d.particles.renderers.ModelInstanceRenderer,0.0
545,com.badlogic.gdx.backends.lwjgl.DefaultLwjglInput,0.0
546,com.badlogic.gdx.maps.tiled.TideMapLoader.Parameters,0.0
547,com.badlogic.gdx.tests.TiledMapGroupLayerTest.1,0.0
548,com.badlogic.gdx.math.Circle,0.0
549,com.badlogic.gdx.tests.Bresenham2Test,0.0
550,com.badlogic.gdx.tests.bullet.MeshShapeTest,0.0
551,com.badlogic.gdx.backends.android.AndroidApplicationBase,0.0
552,com.badlogic.gdx.maps.tiled.renderers.HexagonalTiledMapRenderer,0.0
553,com.badlogic.gdx.backends.headless.mock.audio.MockSound,0.0
554,com.badlogic.gdx.backends.lwjgl.audio.Ogg.Music,0.0
555,com.badlogic.gdx.math.Bresenham2,0.0
556,org.jbox2d.common.Vec3,0.0
557,com.badlogic.gdx.tests.AlphaTest,0.0
558,org.jbox2d.common.Vec2,0.0
559,com.badlogic.gdx.scenes.scene2d.actions.ScaleToAction,0.0
560,com.badlogic.gdx.graphics.glutils.GLOnlyTextureData,0.0
561,com.badlogic.gdx.tools.hiero.BMFontUtil.1KerningPair,0.0
562,com.badlogic.gdx.maps.tiled.AtlasTmxMapLoader.AtlasResolver.AssetManagerAtlasResolver,0.0
563,com.badlogic.gdx.math.CumulativeDistribution,0.0
564,com.badlogic.gdx.graphics.g3d.particles.values.PrimitiveSpawnShapeValue.SpawnSide,0.0
565,com.badlogic.gdx.tools.texturepacker.TexturePacker.Alias,0.0
566,com.badlogic.gdx.physics.box2d.joints.MouseJoint,0.0
567,com.badlogic.gdx.tests.bullet.CollisionTest.1,0.0
568,com.badlogic.gdx.physics.bullet.collision.btGjkEpaSolver3,0.0
569,com.badlogic.gdx.graphics.glutils.ShaderProgram,0.0
570,com.badlogic.gdx.physics.bullet.collision.btGjkEpaSolver2,0.0
571,com.badlogic.gdx.backends.lwjgl3.audio.mock.MockMusic,0.0
572,com.badlogic.gdx.Audio,0.0
573,com.badlogic.gdx.utils.BooleanArray,0.0
574,org.jbox2d.common.OBBViewportTransform.OBB,0.0
575,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyJointFeedback,0.0
576,com.badlogic.gdx.graphics.g3d.particles.influencers.SpawnInfluencer,1.0
577,com.badlogic.gdx.physics.bullet.dynamics.btJacobianEntry,0.0
578,com.badlogic.gdx.physics.bullet.collision.btConeShape,1.0
579,com.badlogic.gdx.tools.flame.TemplatePickerPanel.2,0.0
580,com.badlogic.gdx.utils.ComparableTimSort,0.0
581,com.badlogic.gdx.tests.bullet.CollisionDispatcherTest,0.0
582,com.badlogic.gdx.tools.flame.TemplatePickerPanel.1,0.0
583,com.badlogic.gdx.tests.EdgeDetectionTest,0.0
584,com.badlogic.gdx.tests.SoundTest,0.0
585,com.badlogic.gdx.tests.gwt.client.GwtTestAssetFilter,0.0
586,com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraintData,0.0
587,com.badlogic.gdx.tests.ReflectionCorrectnessTest.StaticEnum,0.0
588,com.badlogic.gdx.tests.g3d.BaseG3dHudTest.CollapsableWindow,0.0
589,com.badlogic.gdx.utils.IntMap.Entries,0.0
590,com.badlogic.gwtref.gen.ReflectionCacheSourceCreator.SwitchedCodeBlock,0.0
591,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.eVSolver.EnumFlagType,0.0
592,com.badlogic.gdx.utils.IntMap.Entry,0.0
593,com.badlogic.gdx.math.Quaternion,0.0
594,com.badlogic.gdx.graphics.g3d.particles.values.GradientColorValue,0.0
595,com.badlogic.gdx.tests.utils.OrthoCamController,0.0
596,com.badlogic.gdx.physics.bullet.dynamics.btConeTwistConstraintData,0.0
597,com.badlogic.gdx.graphics.g3d.environment.DirectionalShadowLight,0.0
598,com.badlogic.gdx.physics.box2d.Box2D,0.0
599,org.jbox2d.dynamics.contacts.Contact,0.0
600,com.badlogic.gdx.tests.g3d.HeightField,0.0
601,com.badlogic.gdx.graphics.Pixmap.DownloadPixmapResponseListener,0.0
602,com.badlogic.gdx.backends.iosrobovm.IOSApplication.Delegate,0.0
603,com.badlogic.gdx.physics.bullet.extras.SWIGTYPE_p_bParse__btBulletFile,0.0
604,com.badlogic.gdx.physics.bullet.BulletBase,0.0
605,org.jbox2d.dynamics.BodyType,0.0
606,com.badlogic.gdx.graphics.g2d.freetype.FreeType.GlyphMetrics,1.0
607,org.jbox2d.collision.broadphase.DefaultBroadPhaseBuffer,0.0
608,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btQuantizedBvhFloatData_p_t,0.0
609,com.badlogic.gdx.assets.loaders.FileHandleResolver,0.0
610,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btTypedConstraintFloatData_p_t,0.0
611,com.badlogic.gdx.utils.ObjectMap.Entries,0.0
612,com.badlogic.gdx.utils.OrderedMap.OrderedMapKeys,0.0
613,com.badlogic.gdx.graphics.g3d.loader.ObjLoader.ObjLoaderParameters,0.0
614,org.jbox2d.dynamics.joints.PrismaticJointDef,0.0
615,com.badlogic.gdx.tools.flame.LoaderButton.ModelLoaderButton,0.0
616,com.badlogic.gdx.tests.g3d.ParticleControllerInfluencerSingleTest,0.0
617,com.badlogic.gdx.graphics.g3d.particles.values.CylinderSpawnShapeValue,0.0
618,com.badlogic.gdx.tests.PixmapBlendingTest,0.0
619,com.badlogic.gdx.physics.bullet.collision.btSimpleBroadphase,0.0
620,com.badlogic.gdx.setup.GdxSetupUI.UI,0.0
621,com.badlogic.gdx.scenes.scene2d.Actor,0.0
622,java.nio.ReadWriteIntArrayBuffer,0.0
623,com.badlogic.gdx.graphics.Texture.TextureFilter,0.0
624,com.badlogic.gdx.physics.bullet.collision.btGImpactQuantizedBvh,0.0
625,com.badlogic.gdx.tests.bullet.ImportTest,0.0
626,com.badlogic.gdx.graphics.g2d.freetype.FreeType.Face,0.0
627,com.badlogic.gdx.backends.lwjgl.LwjglPreferences,0.0
628,com.badlogic.gdx.scenes.scene2d.ui.Value,0.0
629,com.badlogic.gdx.graphics.g3d.particles.ParallelArray.Channel,0.0
630,com.badlogic.gdx.utils.Predicate.PredicateIterator,0.0
631,org.jbox2d.dynamics.joints.GearJoint,0.0
632,com.badlogic.gdx.tools.particleeditor.Chart.Point,0.0
633,com.badlogic.gdx.tests.lwjgl.SwingLwjglTest.1,0.0
634,com.badlogic.gdx.tests.extensions.FreeTypeAtlasTest.FontSize,0.0
635,com.badlogic.gdx.graphics.g3d.ModelCache.TightMeshPool,0.0
636,com.badlogic.gdx.Files,0.0
637,com.badlogic.gdx.physics.bullet.dynamics.SWIGTYPE_p_p_btPersistentManifold,0.0
638,org.jbox2d.pooling.normal.DefaultWorldPool.7,0.0
639,com.badlogic.gdx.physics.bullet.collision.btGjkConvexCast,0.0
640,org.jbox2d.pooling.normal.DefaultWorldPool.6,0.0
641,org.jbox2d.pooling.normal.DefaultWorldPool.5,0.0
642,com.badlogic.gdx.backends.iosrobovm.IOSApplicationLogger,0.0
643,com.badlogic.gdx.backends.gwt.preloader.PreloaderBundleGenerator.Asset,0.0
644,org.jbox2d.pooling.normal.DefaultWorldPool.4,0.0
645,com.badlogic.gdx.graphics.glutils.ShapeRenderer.ShapeType,0.0
646,org.jbox2d.pooling.normal.DefaultWorldPool.9,0.0
647,org.jbox2d.pooling.normal.DefaultWorldPool.8,0.0
648,com.badlogic.gdx.scenes.scene2d.utils.Disableable,0.0
649,com.google.gwt.webgl.client.WebGLShader,0.0
650,com.badlogic.gdx.tests.bullet.VehicleFilterTest,0.0
651,com.badlogic.gdx.graphics.glutils.InstanceData,0.0
652,com.badlogic.gdx.tests.TextureAtlasTest.1,0.0
653,com.badlogic.gdx.maps.tiled.TideMapLoader,1.0
654,com.badlogic.gdx.graphics.g3d.attributes.DepthTestAttribute,0.0
655,com.badlogic.gdx.scenes.scene2d.ui.TextField.TextFieldStyle,0.0
656,com.badlogic.gdx.graphics.g3d.particles.values.NumericValue,0.0
657,com.badlogic.gdx.tests.PixmapPackerIOTest,0.0
658,com.badlogic.gdx.utils.ObjectMap,0.0
659,com.badlogic.gdx.graphics.g3d.loader.ObjLoader,0.0
660,org.jbox2d.pooling.normal.DefaultWorldPool.3,0.0
661,org.jbox2d.pooling.normal.DefaultWorldPool.2,0.0
662,com.badlogic.gdx.tools.hiero.Kerning.TTFInputStream,0.0
663,org.jbox2d.pooling.normal.DefaultWorldPool.1,0.0
664,com.badlogic.gdx.graphics.g3d.decals.DecalBatch,0.0
665,com.badlogic.gdx.physics.bullet.inversedynamics.MultiBodyTree,0.0
666,com.google.gwt.webgl.client.WebGLBuffer,0.0
667,com.badlogic.gdx.tests.CullTest,0.0
668,com.badlogic.gdx.tools.particleeditor.Slider,0.0
669,com.badlogic.gdx.tests.PixmapPackerTest,0.0
670,com.badlogic.gdx.math.Rectangle,0.0
671,com.badlogic.gdx.setup.ExternalExtension,0.0
672,com.badlogic.gdx.backends.lwjgl3.Lwjgl3FileHandle,0.0
673,com.badlogic.gdx.physics.bullet.extras.SimpleTreeCreator,0.0
674,com.badlogic.gdx.graphics.g3d.particles.ParallelArray,0.0
675,com.badlogic.gdx.physics.bullet.dynamics.btKinematicCharacterController,0.0
676,com.badlogic.gdx.graphics.g3d.Environment,0.0
677,com.badlogic.gdx.utils.BinaryHeap,0.0
678,com.badlogic.gdx.AbstractInput,0.0
679,com.badlogic.gdx.assets.loaders.ShaderProgramLoader.ShaderProgramParameter,0.0
680,com.badlogic.gdx.backends.headless.HeadlessApplicationLogger,0.0
681,com.badlogic.gdx.physics.bullet.dynamics.btSolverBody,0.0
682,com.badlogic.gdx.physics.bullet.collision.BroadphaseNativeTypes,0.0
683,com.badlogic.gdx.math.BezierTest.ImportType,0.0
684,com.badlogic.gdx.tests.g3d.shadows.system.classical.MainShader.Setters,0.0
685,com.badlogic.gdx.physics.bullet.dynamics.btSolverMode,0.0
686,com.badlogic.gdx.backends.iosrobovm.IOSAudio,0.0
687,com.google.gwt.webgl.client.WebGLActiveInfo,0.0
688,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input,0.0
689,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyGearConstraint,0.0
690,com.badlogic.gdx.tests.SpriteBatchTest,0.0
691,com.badlogic.gdx.physics.bullet.dynamics.btPoint2PointFlags,0.0
692,org.jbox2d.dynamics.contacts.ContactSolver.ContactSolverDef,0.0
693,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.CentripetalAcceleration,0.0
694,com.badlogic.gdx.utils.ObjectMap.Entry,0.0
695,com.badlogic.gdx.math.RectangleTest,0.0
696,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.2,0.0
697,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.1,0.0
698,com.badlogic.gdx.tools.flame.RangedNumericPanel.2,0.0
699,com.badlogic.gdx.tests.ProjectiveTextureTest,0.0
700,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.4,0.0
701,com.badlogic.gdx.tools.flame.RangedNumericPanel.3,0.0
702,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.3,0.0
703,com.badlogic.gdx.backends.lwjgl3.Sync,0.0
704,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.6,0.0
705,com.badlogic.gdx.tools.flame.RangedNumericPanel.1,0.0
706,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.5,0.0
707,java.lang.NoSuchFieldException,0.0
708,com.badlogic.gdx.physics.bullet.collision.btDbvtBroadphase,0.0
709,com.badlogic.gdx.Input.Keys,0.0
710,com.badlogic.gdx.graphics.g2d.freetype.FreeType,0.0
711,com.badlogic.gdx.scenes.scene2d.ui.SelectBox.SelectBoxList,0.0
712,com.badlogic.gdx.physics.bullet.collision.btBoxShape,1.0
713,java.nio.InvalidMarkException,0.0
714,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBody__ePSolver____t,0.0
715,com.badlogic.gdx.physics.bullet.collision.btSimulationIslandManager,0.0
716,com.badlogic.gdx.physics.bullet.collision.GIM_AABB,0.0
717,com.badlogic.gdx.Input.Orientation,0.0
718,com.badlogic.gdx.graphics.g3d.attributes.ColorAttribute,0.0
719,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.8,0.0
720,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.7,0.0
721,com.badlogic.gdx.tools.flame.SpawnInfluencerPanel.1,0.0
722,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.9,0.0
723,com.badlogic.gdx.tools.flame.SpawnInfluencerPanel.3,0.0
724,java.security.Permission,0.0
725,org.jbox2d.common.PlatformMathUtils,0.0
726,com.badlogic.gdx.tools.flame.SpawnInfluencerPanel.2,0.0
727,com.badlogic.gdx.backends.android.AndroidWallpaperListener,0.0
728,com.badlogic.gdx.backends.lwjgl.LwjglFrame.4,0.0
729,com.badlogic.gdx.backends.lwjgl.LwjglFrame.3,0.0
730,com.badlogic.gdx.backends.lwjgl.LwjglFrame.2,0.0
731,com.badlogic.gdx.graphics.g2d.ParticleEffectPool.PooledEffect,0.0
732,com.badlogic.gdx.backends.lwjgl.LwjglFrame.1,0.0
733,org.jbox2d.dynamics.joints.PulleyJointDef,0.0
734,com.badlogic.gdx.graphics.glutils.FrameBufferCubemap,0.0
735,com.badlogic.gdx.graphics.g3d.shaders.DepthShader,0.0
736,com.badlogic.gdx.backends.lwjgl.LwjglAWTInput.TouchEvent,0.0
737,com.badlogic.gdx.tests.lwjgl.SwingLwjglTest,0.0
738,com.badlogic.gdx.tests.gles2.HelloTriangle,0.0
739,com.badlogic.gdx.physics.box2d.World,0.0
740,com.badlogic.gdx.tests.ImageTest,0.0
741,com.badlogic.gdx.physics.bullet.dynamics.btHingeAccumulatedAngleConstraint,0.0
742,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btSoftBody__eFeature___,0.0
743,com.badlogic.gdx.physics.bullet.linearmath.btVector3Array,0.0
744,com.badlogic.gdx.physics.bullet.collision.btCollisionObjectDoubleData,0.0
745,com.badlogic.gdx.scenes.scene2d.ui.SelectBox.SelectBoxStyle,0.0
746,com.badlogic.gdx.backends.gwt.GwtApplication,0.0
747,com.badlogic.gdx.graphics.g2d.GlyphLayout,0.0
748,com.badlogic.gdx.physics.bullet.collision.btInternalEdgeAdjustFlags,0.0
749,java.nio.BaseByteBuffer,0.0
750,com.badlogic.gdx.utils.PooledLinkedList.Item,0.0
751,com.badlogic.gdx.physics.bullet.collision.btConvexPlaneCollisionAlgorithm,0.0
